Quarter,gsl,entities,sumlevel,program_label,program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size
31-Dec-18,ZIPCODE,90021,10,Housing Choice Vouchers,3,90021,90021,91,88,77,96,6,74,1.2,89,239,995,9890,8556,30,8,49,8,5,12,32,55,14,99,95,-1,5,30,4,28,76,44,-1,25,31,44,-1,78,64,1,-1,22,3,9,1,13,0,96,34,90,7,94,4,3,-1,72,83,5,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90022,10,Housing Choice Vouchers,3,90022,90022,368,92,334,99,5,4,2.3,784,471,1061,17293,7367,7,11,41,13,28,30,10,59,21,95,80,4,30,78,32,31,58,22,1,33,25,42,6,94,6,0,1,6,0,86,0,87,0,80,142,98,67,43,41,16,12,24,98,62,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90023,10,Housing Choice Vouchers,3,90023,90023,321,89,277,97,5,6,2.1,575,444,1014,16361,7882,9,12,40,13,26,25,13,61,21,95,81,3,27,64,28,35,72,30,1,30,26,42,3,89,17,0,2,11,0,69,1,70,0,79,118,100,58,52,31,17,12,29,98,52,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90024,10,Housing Choice Vouchers,3,90024,90024,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90025,10,Housing Choice Vouchers,3,90025,90025,26,88,22,96,7,-1,1.6,36,455,995,16803,10268,5,9,36,32,18,18,-1,82,23,95,86,-1,5,50,5,33,88,58,-1,9,18,73,27,41,14,-1,9,59,-1,18,-1,18,0,-1,182,100,47,36,55,9,23,14,45,7,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90026,10,Housing Choice Vouchers,3,90026,90026,456,88,386,97,6,16,2.0,756,463,997,16695,8524,9,8,42,14,27,30,15,55,22,95,79,5,18,65,21,44,82,35,2,31,27,40,5,85,22,-1,9,15,1,53,1,55,0,12,134,99,44,53,29,19,15,24,88,21,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90027,10,Housing Choice Vouchers,3,90027,90027,1508,88,1275,96,6,1,1.6,2005,397,995,14959,9513,3,4,54,27,12,16,3,80,20,99,92,2,2,68,3,49,95,72,0,6,16,78,13,13,5,0,1,87,0,6,0,6,0,67,183,100,41,63,32,5,13,23,47,8,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90028,10,Housing Choice Vouchers,3,90028,90028,692,88,585,96,6,4,1.5,872,372,995,14598,9794,5,6,54,20,14,14,8,78,20,98,91,3,5,59,6,56,88,61,1,15,20,64,9,39,15,1,3,61,1,18,0,19,0,100,136,100,34,73,25,2,6,26,54,6,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90029,10,Housing Choice Vouchers,3,90029,90029,873,88,738,96,6,2,1.5,1137,403,995,15239,9891,6,5,53,18,17,18,6,76,21,97,87,3,4,56,5,47,94,60,0,17,26,57,5,38,14,0,1,62,0,22,0,23,0,74,157,100,43,65,30,5,12,24,76,13,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90031,10,Housing Choice Vouchers,3,90031,90031,321,88,273,97,6,5,2.2,596,469,1000,17427,7983,9,8,42,13,28,30,11,58,22,96,81,4,22,64,23,29,76,30,1,26,28,45,5,91,14,1,25,9,-1,50,1,51,0,29,137,93,61,35,39,26,25,25,95,40,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90032,10,Housing Choice Vouchers,3,90032,90032,431,88,365,97,6,4,2.4,873,498,996,18955,7925,5,9,38,12,36,33,13,53,23,95,76,5,30,76,32,31,83,25,1,34,32,34,2,89,13,1,5,11,1,69,1,71,0,84,162,99,62,36,39,25,17,22,96,61,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90033,10,Housing Choice Vouchers,3,90033,90033,478,88,404,96,5,7,2.2,906,444,995,16978,7571,10,9,40,13,28,31,12,55,21,96,80,7,26,73,29,29,80,26,1,38,29,32,3,94,8,0,2,6,0,82,1,83,0,25,142,100,61,35,46,20,18,36,98,34,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90034,10,Housing Choice Vouchers,3,90034,90034,204,86,170,96,6,1,1.9,326,495,996,17953,9362,10,10,36,6,39,39,8,51,23,94,72,5,21,75,22,32,83,30,1,32,32,35,2,83,66,-1,1,17,1,14,1,15,0,1,195,99,45,32,43,25,26,13,78,23,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90035,10,Housing Choice Vouchers,3,90035,90035,116,88,98,96,6,2,1.7,163,424,995,16716,10050,8,9,45,12,26,18,5,77,22,92,80,3,12,73,12,49,80,46,-1,16,32,52,8,65,51,-1,2,35,1,10,1,12,0,-1,180,100,40,57,36,7,17,15,44,23,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90036,10,Housing Choice Vouchers,3,90036,90036,18,88,15,96,4,-1,1.1,16,397,995,11903,11159,-1,7,80,13,-1,7,-1,93,17,100,100,-1,-1,93,-1,50,100,94,-1,7,7,87,60,13,13,-1,-1,87,-1,-1,-1,0,0,-1,234,100,68,73,27,-1,27,14,38,6,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90037,10,Housing Choice Vouchers,3,90037,90037,1748,88,1478,96,6,4,2.3,3332,439,995,16470,7306,11,12,38,11,29,31,17,50,20,96,81,3,34,75,35,33,83,26,1,45,31,23,2,97,78,0,1,3,1,17,0,18,0,79,146,100,68,41,33,26,18,36,99,38,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90038,10,Housing Choice Vouchers,3,90038,90038,506,88,429,97,6,3,1.5,649,428,998,15606,10316,6,6,51,15,21,18,6,74,21,96,85,2,7,58,7,59,90,59,1,18,27,54,6,48,18,-1,2,52,0,28,-1,28,0,3,160,100,39,66,30,5,10,28,72,8,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90039,10,Housing Choice Vouchers,3,90039,90039,78,88,66,96,6,2,1.7,110,476,995,16894,10136,8,6,47,17,23,27,6,65,22,94,83,2,14,76,14,20,94,45,-1,21,24,55,6,45,9,2,-1,55,-1,33,2,35,0,-1,181,100,58,42,50,8,32,12,73,53,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90040,10,Housing Choice Vouchers,3,90040,90040,93,92,84,99,5,6,2.1,180,488,1059,18517,8641,4,7,44,15,30,32,7,61,23,96,79,7,23,58,24,36,55,26,-1,27,23,50,4,93,7,1,2,7,1,79,2,82,2,41,123,99,66,52,33,14,11,16,97,68,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90041,10,Housing Choice Vouchers,3,90041,90041,361,88,305,96,6,13,1.4,421,383,995,14622,10593,2,6,59,21,13,7,2,90,20,99,90,1,2,70,3,52,84,69,-1,4,12,84,14,53,8,0,9,47,0,35,-1,36,0,11,113,100,36,84,14,2,7,10,69,70,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90042,10,Housing Choice Vouchers,3,90042,90042,336,88,284,97,6,-1,2.2,630,449,996,16658,7510,13,10,36,18,24,32,15,52,21,94,83,4,31,78,32,29,81,25,0,35,32,33,3,89,19,1,4,11,1,65,0,66,0,-1,164,100,58,35,54,12,20,24,89,42,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90043,10,Housing Choice Vouchers,3,90043,90043,2455,88,2082,97,6,3,1.8,3849,404,998,15728,8508,12,11,42,9,26,26,16,57,21,95,81,2,27,69,26,39,83,33,1,39,31,29,1,97,89,0,1,3,2,5,0,7,0,65,143,99,62,49,38,13,17,29,98,40,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90044,10,Housing Choice Vouchers,3,90044,90044,4384,89,3803,97,5,6,2.2,8228,438,1019,16183,7480,11,12,39,12,27,28,17,53,20,95,81,3,34,75,34,35,81,27,1,45,30,23,2,98,88,0,0,2,1,8,0,9,0,69,142,99,70,35,44,21,23,35,99,43,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90045,10,Housing Choice Vouchers,3,90045,90045,77,88,65,96,7,3,1.7,110,449,995,18068,10677,11,9,36,11,33,28,9,62,24,91,72,2,22,78,20,22,82,32,-1,35,22,43,-1,94,83,2,2,6,2,6,-1,8,0,3,162,100,53,37,62,2,22,16,77,9,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90046,10,Housing Choice Vouchers,3,90046,90046,1161,91,1036,98,5,3,1.4,1405,364,1045,13670,10080,1,3,66,22,8,5,1,94,19,99,96,0,1,64,1,69,83,72,0,5,9,85,30,12,5,0,0,88,0,6,0,6,0,27,188,98,47,78,20,1,8,15,23,9,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90047,10,Housing Choice Vouchers,3,90047,90047,2188,89,1884,97,5,3,2.1,3868,458,1012,17177,8366,10,10,38,12,30,32,15,52,22,95,78,2,32,77,32,31,81,27,1,43,27,29,2,98,91,0,0,2,1,5,0,6,0,70,154,100,75,34,48,18,23,20,99,62,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90048,10,Housing Choice Vouchers,3,90048,90048,75,88,64,97,7,-1,1.3,81,324,1001,12789,10105,2,2,77,19,2,3,3,94,18,98,98,-1,5,75,5,62,100,84,-1,11,9,80,23,8,3,-1,2,92,-1,3,-1,3,0,-1,194,98,43,84,14,2,8,10,19,37,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90049,10,Housing Choice Vouchers,3,90049,90049,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90056,10,Housing Choice Vouchers,3,90056,90056,24,91,21,98,6,-1,1.3,27,526,1040,17887,13912,-1,10,52,-1,38,19,-1,81,26,90,76,-1,5,57,5,38,69,52,-1,14,24,62,19,100,100,-1,-1,-1,-1,-1,-1,0,0,-1,182,100,54,76,24,-1,5,10,90,54,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90057,10,Housing Choice Vouchers,3,90057,90057,851,88,720,97,5,7,1.4,1033,346,996,13434,9363,10,8,58,10,13,14,13,72,19,97,89,2,8,51,9,54,83,54,2,19,22,58,3,83,35,0,13,17,1,33,1,35,0,24,98,96,28,76,17,7,8,38,94,3,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90058,10,Housing Choice Vouchers,3,90058,90058,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90059,10,Housing Choice Vouchers,3,90059,90059,715,89,618,97,6,6,2.9,1823,528,1016,19156,6494,9,10,33,12,36,34,18,46,22,94,79,7,46,81,49,29,79,19,1,53,25,20,0,99,79,0,0,1,1,17,0,18,0,51,146,100,97,19,29,52,24,32,99,64,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90061,10,Housing Choice Vouchers,3,90061,90061,981,88,840,97,5,8,2.7,2271,470,1007,17557,6494,11,13,31,12,33,33,21,44,21,94,79,5,44,79,45,29,79,20,1,57,24,18,0,97,86,0,0,3,1,10,0,11,0,38,137,99,75,19,43,38,25,32,99,57,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90062,10,Housing Choice Vouchers,3,90062,90062,1232,88,1042,97,6,3,2.2,2244,444,996,16921,7857,10,12,39,12,28,31,14,53,21,95,80,4,31,78,32,34,82,26,1,40,30,28,2,97,88,-1,1,3,1,7,-1,8,0,53,162,99,73,45,36,19,14,25,99,51,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90063,10,Housing Choice Vouchers,3,90063,90063,183,91,163,98,5,4,2.8,449,554,1041,19100,6934,3,12,40,11,34,28,13,56,22,95,75,6,42,80,45,25,68,20,1,46,22,31,5,94,9,1,1,6,1,82,1,84,0,149,158,99,78,26,36,38,19,22,99,66,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90064,10,Housing Choice Vouchers,3,90064,90064,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90065,10,Housing Choice Vouchers,3,90065,90065,342,88,289,96,5,10,1.6,453,393,995,15098,9632,12,7,46,14,21,19,12,67,21,96,82,2,11,49,11,58,75,48,-1,25,31,44,4,72,27,0,6,28,1,38,-1,38,0,11,100,100,43,65,29,6,9,21,87,45,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90066,10,Housing Choice Vouchers,3,90066,90066,268,76,195,96,8,3,1.4,274,408,999,16439,11699,5,6,51,15,24,13,5,82,23,94,78,2,7,55,7,46,80,56,1,14,14,71,3,65,27,-1,8,35,2,28,1,30,0,7,99,100,36,81,16,3,5,20,73,28,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90068,10,Housing Choice Vouchers,3,90068,90068,54,88,46,96,7,7,1.3,59,317,995,12501,9747,7,4,60,24,4,15,4,78,18,100,98,2,-1,65,2,75,79,69,-1,4,22,74,9,30,15,-1,11,70,-1,4,-1,4,0,1,127,96,34,85,13,2,4,21,28,15,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90069,10,Housing Choice Vouchers,3,90069,90069,66,92,60,99,6,-1,1.4,82,379,1060,14480,10595,-1,2,67,22,10,5,-1,95,20,100,92,-1,-1,53,-1,80,73,62,-1,2,23,75,20,12,7,-1,-1,88,-1,5,-1,5,0,-1,205,92,52,57,43,-1,18,13,21,9,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90073,10,Housing Choice Vouchers,3,90073,90073,63,88,53,96,5,25,1.0,55,378,995,15476,14913,21,8,44,4,23,8,15,74,23,91,77,-1,-1,9,-1,83,60,67,-1,2,32,66,-1,60,49,-1,2,40,-1,9,-1,9,0,1,17,-1,-1,100,-1,-1,-1,58,60,55,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90094,10,Housing Choice Vouchers,3,90094,90094,13,88,11,96,9,-1,1.4,15,418,995,15642,11471,-1,18,36,27,18,9,-1,91,22,100,82,-1,9,64,9,-1,90,73,-1,-1,9,91,9,55,36,-1,9,45,-1,9,-1,9,0,-1,134,100,40,73,18,9,-1,11,50,6,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90201,10,Housing Choice Vouchers,3,90201,90201,826,92,752,99,5,8,2.3,1749,494,1063,17500,7524,7,10,42,13,29,27,9,63,21,96,81,5,27,77,29,31,52,22,0,32,23,45,5,95,7,0,0,5,1,86,1,88,0,27,138,100,69,37,39,25,17,29,96,47,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90210,10,Housing Choice Vouchers,3,90210,90210,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90211,10,Housing Choice Vouchers,3,90211,90211,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90212,10,Housing Choice Vouchers,3,90212,90212,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90220,10,Housing Choice Vouchers,3,90220,90220,626,84,533,100,4,4,3.0,1586,476,1047,18528,6227,8,12,34,12,34,35,18,45,21,95,80,7,48,88,51,19,67,14,-1,51,28,21,2,99,69,0,5,1,-1,24,0,24,0,124,138,99,73,20,37,43,19,26,99,58,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90221,10,Housing Choice Vouchers,3,90221,90221,424,84,363,100,5,5,2.3,850,429,1048,17158,7328,7,10,41,12,31,31,9,59,21,96,80,3,33,83,33,29,72,23,1,40,25,34,1,98,75,0,2,2,-1,21,-1,21,0,97,154,99,68,36,39,26,17,25,99,64,NA,31080,NA,NA,NA,,NA,NA
31-Dec-18,ZIPCODE,90222,10,Housing Choice Vouchers,3,90222,90222,281,88,248,100,5,3,2.7,673,457,1057,16772,6180,10,14,35,11,30,30,20,49,20,98,78,3,47,80,46,33,70,21,0,52,31,17,0,98,81,-1,0,2,0,16,-1,16,0,5,129,100,81,26,36,38,21,25,99,71,NA,31080,NA,NA,NA,,NA,NA
