Quarter,gsl,entities,sumlevel,program_label,program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size
31-Dec-20,ZIPCODE,91786,10,Housing Choice Vouchers,3,91786,91786,568,87,514,100,7,1,2.2,1142,411,843,17106,7699,5,10,39,15,31,31,9,56,28,91,63,2,18,82,35,35,68,21,51,23,11,15,1,82,41,0,7,18,1,32,1,34,1,71,123,4,122,42,45,13,11,18,67,39,NA,40140,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91789,10,Housing Choice Vouchers,3,91789,91789,20,92,18,99,5,-1,4.1,74,665,1147,24043,5848,-1,11,39,17,33,22,33,44,21,94,72,11,61,89,61,19,100,12,-1,61,28,11,-1,89,11,-1,11,11,-1,61,6,67,0,-1,157,100,147,-1,22,78,22,8,81,79,NA,31080,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91790,10,Housing Choice Vouchers,3,91790,91790,217,81,175,99,5,6,2.3,405,563,1129,20964,9058,6,6,45,9,34,25,9,66,22,95,75,5,23,71,25,44,68,28,-1,32,29,39,5,86,19,1,11,14,1,54,1,55,1,41,156,98,81,49,22,29,9,9,84,67,NA,31080,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91791,10,Housing Choice Vouchers,3,91791,91791,248,80,197,100,5,8,1.6,324,473,1127,18976,11538,4,4,47,18,27,9,5,86,22,98,84,2,10,73,10,42,53,35,2,13,12,74,17,80,12,-1,10,20,-1,58,1,58,0,21,154,100,72,64,24,12,10,18,78,50,NA,31080,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91792,10,Housing Choice Vouchers,3,91792,91792,231,83,191,100,5,6,2.7,507,651,1132,23908,9007,3,7,27,15,48,27,8,64,25,93,72,6,37,72,39,34,72,21,-1,54,27,19,1,91,25,1,8,9,1,54,2,57,2,34,128,99,117,29,38,33,10,16,93,45,NA,31080,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91801,10,Housing Choice Vouchers,3,91801,91801,402,92,367,99,5,1,2.0,721,521,1147,18168,9248,4,9,41,19,28,23,4,71,20,97,86,4,15,74,17,25,54,28,1,16,23,60,7,97,10,0,55,3,1,31,0,32,0,13,183,100,69,38,47,15,20,17,92,31,NA,31080,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91803,10,Housing Choice Vouchers,3,91803,91803,217,92,198,99,6,3,2.3,454,566,1147,19638,8565,2,10,35,19,34,30,9,59,21,96,85,7,22,75,23,23,55,21,1,25,23,51,4,98,4,-1,61,2,1,33,-1,34,1,60,166,99,82,22,56,22,25,14,93,46,NA,31080,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91901,10,Housing Choice Vouchers,3,91901,91901,59,84,48,97,6,10,1.6,76,456,1223,16829,10629,4,6,52,10,27,15,4,81,19,100,79,4,10,69,8,60,94,46,-1,23,40,38,2,19,-1,4,-1,81,2,10,2,15,0,38,131,100,72,46,48,6,29,12,26,46,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91902,10,Housing Choice Vouchers,3,91902,91902,54,84,44,97,6,9,2.6,116,592,1223,22702,8611,-1,18,25,16,41,34,20,45,23,91,80,7,50,84,52,27,73,20,-1,52,23,25,2,91,30,2,5,9,-1,52,2,55,0,148,134,93,92,27,50,23,9,7,65,54,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91905,10,Housing Choice Vouchers,3,91905,91905,16,84,13,97,6,-1,2.3,30,368,1223,15082,6536,-1,8,54,15,23,-1,15,85,16,100,100,8,31,92,38,56,75,27,-1,46,23,31,-1,54,23,-1,-1,46,-1,23,8,31,0,-1,104,92,80,31,54,15,23,23,45,85,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91906,10,Housing Choice Vouchers,3,91906,91906,18,84,15,97,7,-1,3.2,48,675,1223,19185,5995,7,7,27,20,40,27,13,60,19,100,80,13,40,73,33,40,100,23,-1,67,-1,33,-1,60,7,7,-1,40,7,27,13,47,0,-1,99,87,86,-1,47,53,33,23,45,85,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91910,10,Housing Choice Vouchers,3,91910,91910,1113,84,912,97,6,5,1.9,1738,471,1223,17985,9437,3,8,44,14,30,21,5,71,20,97,85,4,19,79,21,33,77,35,0,27,22,51,6,79,8,0,2,21,0,68,1,69,0,105,160,97,71,50,36,14,12,18,79,34,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91911,10,Housing Choice Vouchers,3,91911,91911,1448,84,1186,97,6,4,2.1,2466,484,1223,18689,8988,3,9,43,15,30,21,5,72,20,96,84,4,23,79,25,36,76,32,0,27,23,50,9,84,9,0,2,16,0,72,1,73,0,73,155,95,79,43,37,19,14,17,87,33,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91913,10,Housing Choice Vouchers,3,91913,91913,204,84,167,97,5,9,3.0,507,594,1223,23415,7713,3,12,30,12,43,29,13,57,22,93,75,11,40,84,44,27,73,19,-1,54,17,29,7,87,19,-1,4,13,1,62,1,63,0,81,134,95,120,26,20,53,12,8,82,59,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91914,10,Housing Choice Vouchers,3,91914,91914,50,84,41,97,6,2,2.4,99,468,1223,19438,8050,-1,13,35,20,33,22,5,71,20,98,85,10,22,90,29,24,70,26,-1,37,15,49,7,85,17,-1,-1,15,-1,66,2,68,0,-1,140,98,119,54,10,37,12,6,74,67,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91915,10,Housing Choice Vouchers,3,91915,91915,228,84,187,97,5,13,3.0,566,516,1222,21109,6974,8,8,25,16,43,28,6,65,20,97,83,11,44,82,50,24,77,19,1,55,19,26,3,82,20,-1,2,18,1,59,1,60,0,116,128,96,123,17,24,60,17,7,79,63,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91916,10,Housing Choice Vouchers,3,91916,91916,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91917,10,Housing Choice Vouchers,3,91917,91917,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91931,10,Housing Choice Vouchers,3,91931,91931,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91932,10,Housing Choice Vouchers,3,91932,91932,476,84,390,97,6,2,2.1,803,493,1223,17674,8584,5,13,41,12,29,24,4,70,19,97,86,5,24,78,25,33,81,32,-1,31,31,39,4,74,11,1,4,26,-1,58,1,59,0,84,158,97,91,33,48,18,18,20,70,39,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91934,10,Housing Choice Vouchers,3,91934,91934,18,84,15,97,6,7,1.7,26,396,1223,15365,8865,-1,13,40,20,27,7,7,87,17,100,93,-1,27,67,27,60,100,42,-1,40,27,33,-1,40,20,-1,-1,60,-1,20,-1,20,0,17,129,100,89,-1,67,33,73,23,45,85,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91935,10,Housing Choice Vouchers,3,91935,91935,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91941,10,Housing Choice Vouchers,3,91941,91941,239,84,196,97,6,2,2.4,480,499,1223,18526,7565,2,6,46,16,31,21,5,71,19,97,88,8,27,72,27,41,81,26,-1,38,27,35,2,66,41,1,2,34,1,20,2,22,0,84,151,97,81,38,28,35,14,12,43,45,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91942,10,Housing Choice Vouchers,3,91942,91942,537,84,440,97,5,9,1.7,754,417,1223,16552,9659,3,9,46,17,24,14,6,78,19,98,88,5,14,74,17,54,83,46,1,33,26,40,4,48,28,1,3,52,1,14,1,16,0,60,135,99,65,62,30,8,7,13,41,38,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91945,10,Housing Choice Vouchers,3,91945,91945,402,84,329,97,5,3,2.7,892,539,1223,20389,7520,3,7,38,16,36,27,8,63,20,97,83,9,32,80,37,29,78,22,1,37,23,39,3,77,44,1,6,23,1,24,-1,26,0,115,149,99,86,30,27,42,15,16,70,45,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91950,10,Housing Choice Vouchers,3,91950,91950,1140,96,1085,100,5,6,2.1,2305,512,1035,19430,9146,2,7,44,15,31,26,4,70,20,96,84,6,22,79,24,22,46,20,0,26,19,55,9,93,5,0,12,7,0,75,1,76,1,95,148,88,73,47,37,16,12,21,90,39,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91962,10,Housing Choice Vouchers,3,91962,91962,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91963,10,Housing Choice Vouchers,3,91963,91963,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91977,10,Housing Choice Vouchers,3,91977,91977,693,84,568,97,5,2,2.6,1467,594,1223,20637,7990,1,10,36,14,40,29,8,62,21,97,82,8,33,79,37,35,82,26,1,43,24,33,3,70,37,0,3,30,1,27,1,29,0,109,149,98,93,26,39,35,17,14,66,57,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,91978,10,Housing Choice Vouchers,3,91978,91978,151,84,124,97,5,10,2.6,325,490,1223,19616,7484,2,14,34,15,36,24,6,68,20,95,87,12,31,77,34,39,83,25,1,44,31,24,4,62,40,-1,4,38,-1,18,-1,18,0,91,140,93,96,23,52,25,16,10,45,48,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92003,10,Housing Choice Vouchers,3,92003,92003,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92004,10,Housing Choice Vouchers,3,92004,92004,17,84,14,97,6,7,1.4,20,439,1223,14893,10425,-1,7,64,14,14,-1,-1,100,17,100,93,-1,7,57,-1,100,77,65,-1,-1,7,93,-1,29,7,-1,-1,71,-1,21,-1,21,0,2,132,100,118,14,71,14,64,12,37,60,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92007,10,Housing Choice Vouchers,3,92007,92007,16,73,13,100,7,-1,1.7,22,418,1201,18227,10771,-1,-1,46,23,31,15,8,77,21,92,92,-1,15,77,15,25,67,32,-1,15,15,69,8,23,8,-1,-1,77,-1,15,-1,15,0,-1,167,77,45,54,23,23,8,7,21,54,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92008,10,Housing Choice Vouchers,3,92008,92008,350,72,230,92,8,0,1.4,323,372,1199,15463,11011,1,7,53,20,19,14,1,83,19,99,91,2,11,79,11,49,61,41,1,16,22,61,12,33,9,0,3,67,-1,21,-1,21,0,-1,196,97,43,69,28,3,10,7,36,34,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92009,10,Housing Choice Vouchers,3,92009,92009,122,72,80,92,7,-1,1.9,153,515,1199,21383,11181,1,6,35,15,43,26,3,71,23,98,78,4,16,78,19,45,58,27,1,31,26,41,4,36,8,3,5,64,-1,21,-1,21,0,-1,168,99,42,25,46,29,35,8,28,63,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92010,10,Housing Choice Vouchers,3,92010,92010,132,72,87,92,7,-1,1.8,154,492,1199,19843,11210,1,8,44,15,31,21,3,75,22,93,78,1,21,83,21,51,72,36,-1,34,29,37,2,34,16,-1,5,66,-1,13,1,14,0,18,162,100,66,44,33,23,18,11,32,52,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92011,10,Housing Choice Vouchers,3,92011,92011,136,72,89,92,7,-1,1.9,173,427,1199,17630,9070,3,10,47,14,26,17,4,76,20,98,84,10,18,72,20,40,54,25,-1,31,25,44,4,39,11,-1,6,61,-1,22,-1,22,1,-1,154,99,43,39,42,19,19,5,29,40,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92014,10,Housing Choice Vouchers,3,92014,92014,12,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92019,10,Housing Choice Vouchers,3,92019,92019,679,84,556,97,5,7,3.0,1688,522,1223,19995,6586,2,8,33,20,37,32,9,57,19,98,88,32,13,54,20,31,83,22,-1,36,29,35,4,21,8,1,3,79,0,8,1,9,0,124,129,96,101,19,39,42,17,14,35,49,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92020,10,Housing Choice Vouchers,3,92020,92020,1342,84,1099,97,5,5,2.3,2488,507,1223,18260,8066,2,6,42,19,30,23,6,71,19,98,89,13,15,66,19,43,90,38,0,28,27,46,6,30,13,0,3,70,1,13,0,14,0,114,140,98,72,27,52,21,19,25,45,33,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92021,10,Housing Choice Vouchers,3,92021,92021,1298,84,1063,97,6,5,2.6,2781,514,1223,19230,7351,2,8,40,18,33,26,8,65,19,97,88,19,18,65,22,42,88,28,0,35,30,35,2,34,15,1,3,66,0,15,0,16,0,104,139,97,91,28,37,35,17,23,46,32,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92024,10,Housing Choice Vouchers,3,92024,92024,122,71,96,100,9,-1,1.5,141,424,1197,18034,12278,-1,7,43,25,25,17,-1,83,21,96,84,2,5,76,6,47,59,42,-1,11,20,69,14,27,4,1,2,73,-1,20,-1,20,0,113,164,95,51,57,40,3,17,9,28,47,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92025,10,Housing Choice Vouchers,3,92025,92025,471,84,386,97,6,4,1.5,585,423,1223,15949,10524,2,8,55,15,20,13,4,82,19,97,90,1,10,64,9,54,74,46,-1,21,25,54,6,40,12,1,6,60,0,22,0,22,0,117,146,89,63,71,22,7,10,27,72,28,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92026,10,Housing Choice Vouchers,3,92026,92026,316,84,259,97,6,4,1.9,490,491,1223,18708,9888,1,4,47,18,30,14,3,81,21,98,85,5,17,76,21,50,73,38,0,25,22,52,9,50,14,1,3,50,0,31,0,32,0,120,157,100,89,47,36,17,17,17,57,21,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92027,10,Housing Choice Vouchers,3,92027,92027,297,84,243,97,6,5,2.1,515,512,1223,19037,8982,2,8,44,16,31,25,6,69,20,97,84,6,25,75,28,43,73,32,0,31,26,43,7,56,14,1,7,44,0,33,2,35,0,106,144,98,104,39,37,24,20,17,69,35,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92028,10,Housing Choice Vouchers,3,92028,92028,165,84,135,97,5,9,1.9,255,484,1223,18148,9608,1,11,46,11,31,23,6,67,20,98,87,5,22,78,25,41,68,33,1,33,24,41,6,41,10,-1,2,59,1,27,-1,29,0,120,131,88,58,47,44,10,16,16,58,63,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92029,10,Housing Choice Vouchers,3,92029,92029,28,84,23,97,6,9,1.7,40,481,1223,21578,12407,-1,-1,65,4,30,26,4,70,23,96,87,9,17,100,26,50,85,40,-1,26,17,57,9,30,9,-1,-1,70,-1,22,-1,22,0,195,152,100,60,52,35,13,17,13,41,48,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92036,10,Housing Choice Vouchers,3,92036,92036,11,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92037,10,Housing Choice Vouchers,3,92037,92037,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92040,10,Housing Choice Vouchers,3,92040,92040,286,84,234,97,6,3,2.1,484,470,1223,18077,8740,2,6,46,13,33,23,5,69,19,99,87,8,20,73,22,49,85,35,-1,35,28,37,3,26,12,0,1,74,-1,12,-1,12,0,96,152,97,69,40,38,22,18,13,29,40,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92054,10,Housing Choice Vouchers,3,92054,92054,572,91,558,100,5,10,1.7,956,461,1358,18038,10528,2,7,48,14,29,20,4,75,20,98,85,2,22,68,22,46,73,37,0,33,23,43,3,51,15,2,6,49,0,29,0,29,1,45,117,96,74,67,26,7,6,15,59,39,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92056,10,Housing Choice Vouchers,3,92056,92056,273,91,266,100,5,11,2.4,646,592,1357,22985,9464,1,10,30,14,45,35,8,56,24,92,76,5,36,85,39,31,77,23,0,48,21,31,5,62,20,2,5,38,1,35,0,36,1,60,137,98,126,31,52,17,20,11,47,49,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92057,10,Housing Choice Vouchers,3,92057,92057,251,91,245,100,5,6,3.1,754,673,1357,24944,8105,1,7,24,16,52,38,5,57,24,95,71,12,43,85,49,20,78,16,-1,55,19,26,2,64,16,1,7,36,1,38,0,40,1,70,139,98,156,9,60,31,15,11,55,59,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92058,10,Housing Choice Vouchers,3,92058,92058,484,91,472,100,5,7,2.2,1030,518,1358,20209,9261,2,5,38,18,37,24,4,70,21,96,83,4,29,78,31,24,66,24,1,33,15,50,8,61,16,1,6,39,1,37,0,38,1,72,122,100,117,44,45,11,13,28,71,29,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92061,10,Housing Choice Vouchers,3,92061,92061,5,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92064,10,Housing Choice Vouchers,3,92064,92064,134,84,110,97,6,4,1.7,187,451,1223,17421,10248,2,6,47,22,23,17,1,80,19,97,88,1,16,75,15,39,73,41,-1,20,20,60,15,39,8,-1,15,61,1,15,-1,16,1,136,152,92,65,51,36,13,18,9,38,57,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92065,10,Housing Choice Vouchers,3,92065,92065,120,84,98,97,4,9,1.5,144,346,1223,14023,9543,4,9,57,18,11,11,-1,86,16,100,96,4,5,77,7,50,62,45,-1,14,11,74,3,27,3,1,3,73,1,16,2,19,0,13,72,99,55,63,32,5,10,10,43,50,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92069,10,Housing Choice Vouchers,3,92069,92069,89,84,73,97,6,1,2.1,150,608,1223,20315,9887,1,7,47,13,32,22,3,74,21,96,79,5,23,81,25,42,76,33,-1,32,18,51,8,58,11,-1,11,42,-1,36,-1,36,0,138,160,92,103,38,30,32,26,16,61,45,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92071,10,Housing Choice Vouchers,3,92071,92071,344,84,282,97,6,6,2.0,575,485,1223,18806,9223,1,6,46,17,30,20,6,73,20,96,87,7,18,74,18,51,80,37,0,31,23,46,4,32,13,0,3,68,-1,15,1,16,0,71,141,100,75,37,43,20,21,8,28,40,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92075,10,Housing Choice Vouchers,3,92075,92075,27,84,22,97,6,23,1.2,26,367,1223,15534,13144,-1,14,41,27,18,5,5,91,19,100,86,-1,5,64,5,67,50,50,-1,18,9,73,23,14,-1,-1,9,86,-1,5,-1,5,0,18,140,95,92,95,-1,5,5,8,32,27,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92078,10,Housing Choice Vouchers,3,92078,92078,192,84,157,97,5,4,1.5,232,380,1223,15710,10631,1,8,49,22,20,8,1,90,18,99,92,1,12,77,12,49,82,52,-1,15,12,73,12,46,9,1,4,54,1,30,1,32,0,146,142,99,48,24,67,10,48,17,53,27,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92081,10,Housing Choice Vouchers,3,92081,92081,172,84,141,97,6,23,1.9,273,493,1223,19452,10047,1,14,41,11,33,25,11,64,21,94,81,3,28,72,27,54,69,33,3,42,33,23,1,50,13,2,4,50,-1,30,-1,30,0,38,106,99,87,47,45,9,9,11,40,45,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92082,10,Housing Choice Vouchers,3,92082,92082,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92083,10,Housing Choice Vouchers,3,92083,92083,170,84,139,97,6,5,2.1,287,587,1223,21051,10195,1,7,35,17,41,27,5,65,22,98,76,6,26,68,27,39,69,30,1,37,19,42,6,50,12,1,7,50,-1,29,2,31,0,98,123,94,76,49,32,19,9,14,61,54,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92084,10,Housing Choice Vouchers,3,92084,92084,181,84,148,97,5,10,2.0,289,504,1223,18978,9719,3,12,35,17,33,24,4,72,21,97,84,9,19,74,22,39,64,30,-1,35,22,43,1,53,15,1,3,47,2,30,1,34,0,32,125,83,66,42,43,16,15,17,62,48,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92086,10,Housing Choice Vouchers,3,92086,92086,6,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92091,10,Housing Choice Vouchers,3,92091,92091,1,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92101,10,Housing Choice Vouchers,3,92101,92101,1540,100,1571,100,6,14,1.1,1791,237,764,12001,10527,3,7,68,11,11,6,1,81,15,99,95,1,3,43,3,82,68,67,1,18,32,48,3,51,26,2,3,49,1,18,2,21,2,-1,326,29,26,93,5,2,2,26,48,3,NA,41740,NA,NA,NA,,NA,NA
31-Dec-20,ZIPCODE,92102,10,Housing Choice Vouchers,3,92102,92102,568,100,579,100,8,6,2.5,1420,479,764,19337,7885,4,9,37,13,37,32,6,59,20,97,82,8,27,69,30,34,61,23,0,33,29,38,3,86,35,1,8,14,1,38,3,42,2,-1,507,68,50,28,42,31,22,27,87,42,NA,41740,NA,NA,NA,,NA,NA
