Quarter,gsl,entities,sumlevel,program_label,program,name,code,total_units,pct_occupied,number_reported,pct_reported,months_since_report,pct_movein,people_per_unit,people_total,rent_per_month,spending_per_month,hh_income,person_income,pct_lt5k,pct_5k_lt10k,pct_10k_lt15k,pct_15k_lt20k,pct_ge20k,pct_wage_major,pct_welfare_major,pct_other_major,pct_median,pct_lt50_median,pct_lt30_median,pct_2adults,pct_1adult,pct_female_head,pct_female_head_child,pct_disabled_lt62,pct_disabled_ge62,pct_disabled_all,pct_lt24_head,pct_age25_50,pct_age51_61,pct_age62plus,pct_age85plus,pct_minority,pct_black_nonhsp,pct_native_american_nonhsp,pct_asian_pacific_nonhsp,pct_white_nothsp,pct_black_hsp,pct_wht_hsp,pct_oth_hsp,pct_hispanic,pct_multi,months_waiting,months_from_movein,pct_utility_allow,ave_util_allow,pct_bed1,pct_bed2,pct_bed3,pct_overhoused,tpoverty,tminority,tpct_ownsfd,fedhse,cbsa,place,latitude,longitude,state,pha_total_units,ha_size
31-Dec-19,ZIPCODE,90018,10,Housing Choice Vouchers,3,90018,90018,1802,87,1493,96,5,5,1.7,2539,429,1087,16854,9911,8,8,47,12,26,25,10,65,21,95,82,2,18,66,19,39,82,39,1,30,27,43,4,96,74,0,8,4,1,13,0,14,0,22,154,86,62,56,32,11,17,25,95,30,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90019,10,Housing Choice Vouchers,3,90019,90019,1286,87,1066,96,5,4,1.6,1742,443,1087,17133,10485,10,7,46,12,26,25,10,64,21,93,81,2,14,67,15,42,81,41,1,28,29,43,3,92,70,0,6,8,1,15,0,17,0,30,165,100,49,57,35,8,15,19,90,20,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90020,10,Housing Choice Vouchers,3,90020,90020,153,86,127,96,5,5,1.4,176,377,1086,14978,10808,14,7,50,9,20,20,9,71,19,96,84,4,4,47,6,55,79,51,-1,22,30,48,5,76,40,-1,13,24,-1,23,-1,23,0,17,149,99,31,84,12,4,6,18,92,1,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90021,10,Housing Choice Vouchers,3,90021,90021,89,86,74,96,7,4,1.2,86,246,1085,9167,7888,34,7,49,4,5,9,36,53,12,100,99,-1,5,28,4,32,76,45,-1,27,28,45,-1,78,65,1,-1,22,3,8,1,12,0,1,47,95,8,93,4,3,-1,69,84,6,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90022,10,Housing Choice Vouchers,3,90022,90022,378,92,342,98,5,7,2.3,789,451,1159,17655,7653,9,10,37,12,32,35,12,52,20,98,79,4,30,78,31,30,57,22,1,35,23,41,5,93,7,1,1,7,0,83,1,84,0,66,140,97,68,42,43,15,13,23,98,61,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90023,10,Housing Choice Vouchers,3,90023,90023,334,88,284,96,5,9,2.1,597,451,1109,16904,8041,9,9,39,14,29,24,13,61,20,98,83,4,26,64,26,34,71,29,2,32,25,42,3,89,15,1,2,11,0,70,1,71,0,21,121,99,62,51,32,17,12,26,98,52,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90024,10,Housing Choice Vouchers,3,90024,90024,7,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90025,10,Housing Choice Vouchers,3,90025,90025,25,86,21,96,5,-1,1.7,35,514,1085,17520,10512,5,5,38,24,29,24,-1,76,22,95,86,-1,5,52,5,33,93,60,-1,10,19,71,29,38,10,-1,10,62,-1,19,-1,19,0,-1,197,100,48,33,57,10,24,15,44,6,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90026,10,Housing Choice Vouchers,3,90026,90026,479,87,397,96,5,7,2.0,784,487,1087,16875,8545,11,6,44,13,27,28,16,54,20,95,83,4,19,65,21,46,83,36,2,31,27,40,5,86,24,0,9,14,1,51,1,53,0,20,134,99,46,54,26,20,14,25,88,18,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90027,10,Housing Choice Vouchers,3,90027,90027,1491,86,1234,96,5,2,1.6,1913,400,1086,15082,9729,3,3,56,25,13,15,3,81,19,99,94,2,2,69,3,44,95,72,0,6,15,80,14,13,5,0,1,87,0,6,0,7,0,17,192,99,44,62,32,6,14,22,47,9,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90028,10,Housing Choice Vouchers,3,90028,90028,680,86,563,96,5,3,1.5,842,400,1086,15550,10398,5,4,55,21,15,15,8,77,20,97,88,3,5,59,6,57,87,61,0,17,18,65,9,38,14,1,4,62,1,18,0,20,0,23,142,100,35,74,24,2,6,25,54,5,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90029,10,Housing Choice Vouchers,3,90029,90029,866,87,717,96,5,3,1.5,1088,414,1086,15694,10342,6,4,55,17,18,19,5,76,20,97,88,2,4,57,5,43,94,61,0,14,25,60,6,38,13,0,2,62,0,23,0,23,0,16,166,100,46,65,29,5,13,24,76,13,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90031,10,Housing Choice Vouchers,3,90031,90031,320,87,267,96,6,6,2.2,575,480,1092,18262,8480,8,7,42,14,29,31,10,57,21,95,80,3,21,63,21,30,74,31,1,27,27,45,6,91,16,0,24,9,0,50,1,51,0,29,141,92,64,39,35,26,21,21,95,40,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90032,10,Housing Choice Vouchers,3,90032,90032,439,87,364,96,5,6,2.3,852,526,1087,18864,8059,7,8,40,9,37,29,12,58,21,95,79,4,30,75,30,32,82,26,0,34,30,36,3,89,13,1,4,11,1,69,1,71,0,29,164,99,68,35,40,24,19,20,96,62,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90033,10,Housing Choice Vouchers,3,90033,90033,494,87,409,96,5,7,2.2,912,478,1087,18314,8213,8,8,39,13,32,33,12,54,21,96,81,7,25,72,28,32,75,27,2,35,29,35,3,93,9,0,2,7,0,80,1,82,0,14,148,99,67,36,45,19,18,32,98,34,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90034,10,Housing Choice Vouchers,3,90034,90034,188,85,153,96,5,1,1.8,276,529,1087,19484,10801,11,7,35,9,39,32,8,58,24,90,72,3,20,75,21,31,83,32,1,27,30,41,2,82,65,-1,1,18,1,14,1,15,0,-1,210,98,45,35,42,22,26,12,78,21,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90035,10,Housing Choice Vouchers,3,90035,90035,114,86,94,96,5,1,1.6,153,373,1085,14925,9170,9,9,53,8,23,15,9,76,19,97,87,2,13,73,13,47,84,46,1,14,33,52,7,66,52,-1,2,34,2,9,1,12,0,-1,189,100,42,59,34,7,17,15,44,23,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90036,10,Housing Choice Vouchers,3,90036,90036,18,86,15,96,4,-1,1.1,16,414,1085,13393,12556,-1,-1,80,13,7,7,-1,93,18,100,93,-1,-1,87,-1,-1,100,94,-1,7,-1,93,53,20,20,-1,-1,80,-1,-1,-1,0,0,-1,250,100,69,73,27,-1,27,11,39,7,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90037,10,Housing Choice Vouchers,3,90037,90037,1770,87,1466,96,5,5,2.2,3283,460,1086,17536,7831,12,11,37,10,30,30,18,52,20,94,81,3,32,74,33,34,83,27,2,44,29,25,2,97,77,0,1,3,1,17,0,19,0,25,149,99,72,42,33,25,17,33,99,39,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90038,10,Housing Choice Vouchers,3,90038,90038,497,87,413,96,5,3,1.5,619,432,1089,15694,10471,8,4,52,16,21,19,7,73,20,97,87,2,6,58,7,58,89,59,2,18,26,54,6,48,18,-1,1,52,0,29,-1,29,0,52,168,100,41,65,30,5,11,25,72,8,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90039,10,Housing Choice Vouchers,3,90039,90039,70,86,58,96,5,-1,1.5,89,477,1085,16070,10473,7,-1,53,21,19,22,7,69,20,97,88,-1,10,72,10,36,92,55,-1,14,24,62,10,45,10,2,-1,55,-1,29,3,33,0,-1,194,100,59,47,47,7,31,12,73,50,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90040,10,Housing Choice Vouchers,3,90040,90040,99,92,89,98,4,10,2.1,183,587,1158,21857,10630,8,7,39,10,36,33,11,56,25,92,72,8,20,63,22,32,63,29,-1,28,18,54,3,94,12,1,3,6,-1,75,2,78,2,38,122,100,67,52,34,15,10,17,97,71,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90041,10,Housing Choice Vouchers,3,90041,90041,378,86,313,96,5,6,1.4,431,401,1085,15179,11023,2,5,56,21,16,8,3,89,20,99,92,1,2,69,2,45,83,68,-1,4,10,87,13,53,8,-1,10,47,0,35,-1,36,0,8,117,99,36,84,14,2,8,10,69,69,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90042,10,Housing Choice Vouchers,3,90042,90042,331,87,274,96,5,3,2.2,590,486,1087,17649,8196,12,7,40,10,31,30,14,55,20,96,82,3,28,77,28,31,81,28,0,34,29,37,2,88,18,-1,4,12,1,65,0,66,0,19,169,100,62,36,53,11,20,20,89,42,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90043,10,Housing Choice Vouchers,3,90043,90043,2447,87,2033,96,5,4,1.8,3688,431,1089,16733,9224,11,9,43,10,27,26,14,59,20,95,81,2,25,69,24,37,81,33,1,37,28,33,1,97,89,0,0,3,2,5,0,7,0,28,150,99,65,51,37,13,18,28,98,41,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90044,10,Housing Choice Vouchers,3,90044,90044,4540,89,3887,97,5,8,2.2,8402,445,1114,16864,7802,11,10,39,11,28,27,18,53,20,96,82,3,34,76,33,35,79,26,1,45,29,25,2,97,88,0,1,3,1,8,0,9,0,38,143,99,73,36,44,20,22,33,99,42,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90045,10,Housing Choice Vouchers,3,90045,90045,70,86,58,96,5,2,1.7,101,466,1085,18724,10752,13,9,34,11,34,26,10,60,23,88,74,3,21,74,19,27,84,35,-1,31,26,43,2,93,81,2,2,7,2,7,-1,9,0,-1,171,100,57,43,55,2,17,15,77,7,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90046,10,Housing Choice Vouchers,3,90046,90046,1083,91,958,98,5,1,1.4,1310,360,1141,14622,10693,1,2,65,22,9,5,1,93,19,99,96,0,1,64,1,67,83,71,1,5,9,85,29,12,5,0,0,88,0,6,0,6,0,47,197,98,47,78,21,1,7,16,23,9,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90047,10,Housing Choice Vouchers,3,90047,90047,2195,88,1859,96,5,4,2.1,3821,470,1105,17915,8716,10,9,38,11,32,30,15,54,21,95,78,2,32,77,31,31,81,27,1,42,27,31,1,98,91,0,0,2,1,5,0,6,0,53,160,99,80,34,47,18,23,20,99,62,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90048,10,Housing Choice Vouchers,3,90048,90048,71,87,59,96,5,-1,1.3,76,355,1092,14576,11316,2,-1,69,20,8,5,2,93,19,98,93,-1,5,76,5,62,100,83,-1,10,12,78,19,8,3,-1,2,92,-1,3,-1,3,0,-1,198,100,45,83,15,2,8,7,19,39,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90049,10,Housing Choice Vouchers,3,90049,90049,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90056,10,Housing Choice Vouchers,3,90056,90056,12,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90057,10,Housing Choice Vouchers,3,90057,90057,858,87,711,96,5,7,1.4,1009,359,1087,13801,9725,9,7,60,10,13,13,11,75,18,98,91,2,8,50,8,56,84,56,1,18,20,61,4,83,35,0,14,17,1,32,1,33,0,17,105,96,29,77,17,7,7,36,94,2,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90058,10,Housing Choice Vouchers,3,90058,90058,9,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90059,10,Housing Choice Vouchers,3,90059,90059,734,88,625,97,5,4,3.0,1870,553,1109,20149,6734,8,9,35,10,37,35,17,47,21,94,78,7,45,80,48,28,80,20,1,53,23,23,0,98,78,0,0,2,1,19,0,20,0,27,149,99,103,19,29,51,24,28,99,64,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90061,10,Housing Choice Vouchers,3,90061,90061,1011,87,850,96,5,7,2.7,2306,518,1099,19561,7210,11,11,32,11,36,33,22,44,21,93,78,4,44,78,45,30,78,20,1,55,25,19,0,97,85,0,0,3,1,10,0,11,0,39,139,99,77,21,42,37,25,29,99,57,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90062,10,Housing Choice Vouchers,3,90062,90062,1213,87,1005,96,5,5,2.1,2131,459,1086,17417,8214,10,9,41,11,28,30,14,55,20,96,81,4,29,78,29,36,81,28,1,38,30,31,3,97,87,-1,1,3,1,8,0,9,0,13,168,100,77,46,35,19,14,24,99,51,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90063,10,Housing Choice Vouchers,3,90063,90063,205,90,180,97,5,11,2.7,477,498,1135,18379,6936,5,14,35,12,34,31,17,52,20,98,81,6,42,77,44,25,67,20,1,45,24,30,3,94,9,-1,1,6,2,81,1,83,0,32,152,98,77,29,37,34,18,21,99,66,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90064,10,Housing Choice Vouchers,3,90064,90064,8,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90065,10,Housing Choice Vouchers,3,90065,90065,337,86,279,96,4,7,1.5,430,421,1086,16290,10569,9,4,50,13,24,18,11,69,21,94,82,3,9,51,10,61,74,49,1,24,27,48,5,72,29,0,6,28,1,35,0,37,0,18,104,100,45,68,27,5,9,18,87,46,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90066,10,Housing Choice Vouchers,3,90066,90066,263,74,188,96,8,4,1.4,266,427,1095,17459,12339,1,8,53,13,25,14,3,82,23,94,79,2,6,57,6,43,80,55,1,14,12,73,5,65,26,-1,9,35,2,29,1,31,0,9,107,100,37,81,16,3,5,22,74,26,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90068,10,Housing Choice Vouchers,3,90068,90068,53,86,44,96,3,5,1.3,56,347,1085,13559,10654,2,7,59,25,7,11,2,86,18,100,98,2,-1,68,2,70,79,71,-1,7,16,77,14,34,16,-1,11,66,-1,7,-1,7,0,16,130,95,32,86,11,2,5,19,28,14,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90069,10,Housing Choice Vouchers,3,90069,90069,57,92,52,98,6,-1,1.3,70,356,1159,14721,10936,-1,-1,62,31,8,6,-1,94,19,100,94,-1,-1,54,-1,79,79,67,-1,2,25,73,15,13,8,-1,-1,87,-1,6,-1,6,0,-1,208,92,52,58,42,-1,19,12,21,10,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90073,10,Housing Choice Vouchers,3,90073,90073,64,86,53,96,7,11,1.0,55,458,1085,18740,18058,17,6,33,13,31,11,13,72,25,87,72,-1,-1,8,-1,88,62,69,-1,-1,30,70,-1,57,45,-1,2,43,-1,9,-1,9,0,1,26,-1,-1,100,-1,-1,-1,65,60,45,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90094,10,Housing Choice Vouchers,3,90094,90094,13,86,11,96,8,-1,1.5,17,465,1085,15941,10315,-1,-1,45,36,18,9,-1,91,22,100,82,-1,9,73,9,100,80,65,-1,-1,9,91,27,55,36,-1,9,45,-1,9,-1,9,0,-1,148,100,40,73,18,9,-1,10,50,8,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90201,10,Housing Choice Vouchers,3,90201,90201,819,92,743,98,5,9,2.2,1656,483,1161,18012,8082,9,9,39,12,31,28,11,60,21,96,81,4,25,75,27,31,54,23,1,31,23,45,5,95,9,1,1,5,0,84,1,85,0,29,138,99,69,40,37,23,15,28,96,48,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90210,10,Housing Choice Vouchers,3,90210,90210,3,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90211,10,Housing Choice Vouchers,3,90211,90211,4,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90212,10,Housing Choice Vouchers,3,90212,90212,2,-4,-4,-4,-4,-4,-4.0,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90220,10,Housing Choice Vouchers,3,90220,90220,617,83,509,100,5,4,2.8,1442,483,1106,18590,6562,7,11,37,11,34,34,18,45,20,96,82,6,43,87,46,18,69,15,-1,50,27,23,3,99,69,0,5,1,0,24,0,25,0,113,142,99,74,21,39,40,20,27,99,55,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90221,10,Housing Choice Vouchers,3,90221,90221,422,83,351,100,5,3,2.4,829,460,1110,18662,7902,8,5,39,13,35,31,9,59,21,97,80,2,34,83,34,26,72,23,1,41,23,36,2,98,77,0,2,2,-1,19,-1,19,0,136,162,99,69,35,37,28,17,23,99,63,NA,31080,NA,NA,NA,,NA,NA
31-Dec-19,ZIPCODE,90222,10,Housing Choice Vouchers,3,90222,90222,276,88,241,99,5,8,2.6,620,446,1141,17732,6893,10,12,38,12,28,27,20,52,20,95,82,2,45,81,46,33,67,20,0,52,29,19,0,97,79,-1,0,3,1,16,-1,17,0,70,129,100,81,30,33,37,21,25,99,70,NA,31080,NA,NA,NA,,NA,NA
